package, benchmark, threads, input-size, branch-instructions, branch-miss-percentage, L3-cache-misses, L3-cache-miss-percentage, L3-cache-references, cpu-cycles, total-instructions, IPC, cpu-clock, page-faults, L1-data-cache-loads, L1-instruction-cache-load-misses , LLC-load-misses, Exe-time, Speedup,u1,u2
parsec,streamcluster,15,simlarge,29034949649,300.864,86849854,0.3,169523482,17.901,947024701,2.11047E+11,1.46639E+11,0.69,96505.16,141672,66928867734,340250691,164861656,19.965,0.574254946
parsec,streamcluster,16,simlarge,25385814495,268.904,87223324,0.34,158654214,17.802,891225099,2.09996E+11,1.30047E+11,0.62,94404.81,143195,60111606132,295421594,155093347,7.964,1.439603214
parsec,streamcluster,18,simlarge,36936151342,304.736,110878397,0.3,194572449,17.721,1097973813,2.65009E+11,1.81696E+11,0.69,121206.91,143159,83040597043,439355357,190772340,22.99,0.498695085
parsec,streamcluster,19,simlarge,11932411495,218.228,46781750,0.39,68005169,11.2,607185834,1.24973E+11,68460933280,0.55,54678.65,138287,33031465733,131816180,66900944,23.486,0.488163161
parsec,streamcluster,20,simlarge,41515319922,309.134,118740814,0.29,199635467,17.128,1165549376,2.92935E+11,2.02633E+11,0.69,134295.36,141038,92570007785,455714899,195584997,21.549,0.53204325
parsec,streamcluster,21,simlarge,25588649830,199.909,93875255,0.37,145750433,15.405,946110844,2.85954E+11,1.30284E+11,0.46,128001.77,140617,61300718460,321290027,142907439,27.165,0.422050433
parsec,streamcluster,22,simlarge,45560862074,335.432,119648817,0.26,191219245,16.062,1190531867,2.96305E+11,2.20703E+11,0.74,135827.41,142964,1.00022E+11,468235515,187037752,24.793,0.462428911
parsec,streamcluster,23,simlarge,36766199245,251.978,128535676,0.35,205130087,17.597,1165702596,3.26575E+11,1.80147E+11,0.55,145910.45,140951,84380112637,455372849,200791826,29.195,0.39270423
parsec,streamcluster,24,simlarge,51301986273,296.928,150887114,0.29,250672477,17.694,1416709761,3.78992E+11,2.46753E+11,0.65,172775.7,143480,1.12875E+11,620386090,243009384,31.469,0.364326798
parsec,streamcluster,25,simlarge,51871412322,282.9,161173476,0.31,261748739,18.203,1437944020,4.04427E+11,2.4886E+11,0.62,183356.1,145309,1.14503E+11,603535937,254671266,21.179,0.541338118
parsec,streamcluster,26,simlarge,47688819106,282.628,140803638,0.3,218813795,16.728,1308097134,3.73716E+11,2.29966E+11,0.62,168733.41,142567,1.0608E+11,525088959,213900081,32.494,0.352834369
parsec,streamcluster,27,simlarge,58013464751,322.721,160004955,0.28,240121828,16.409,1463375328,3.9334E+11,2.75948E+11,0.7,179763.34,145769,1.25287E+11,627992897,232641423,31.571,0.363149726
parsec,streamcluster,28,simlarge,57105063503,322.9,164409926,0.29,245075810,17.41,1407701951,3.90856E+11,2.72091E+11,0.7,176850.72,144811,1.24309E+11,574319604,239178747,30.38,0.377386438
parsec,streamcluster,29,simlarge,57421410823,280.484,179145801,0.31,276419617,17.448,1584269651,4.52352E+11,2.73005E+11,0.6,204722.89,145929,1.2646E+11,691182792,269535403,33.227,0.345050712
parsec,streamcluster,30,simlarge,65197414534,325.651,183717430,0.28,271545734,16.801,1616227124,4.38196E+11,3.08724E+11,0.7,200206.3,144968,1.40216E+11,707238828,264453376,34.402,0.333265508
parsec,streamcluster,31,simlarge,67176075997,288.93,212940609,0.32,334354326,18.7,1787976005,5.13238E+11,3.17072E+11,0.62,232499.29,141700,1.46353E+11,774296487,325726006,30.112,0.380745218
parsec,streamcluster,32,simlarge,64115471358,266.875,203923380,0.32,317731429,18.577,1710324240,5.34348E+11,3.03038E+11,0.57,240245.54,142041,1.41042E+11,734706373,310598523,42.167,0.271895084
parsec,streamcluster,33,simlarge,67134648563,314.97,190197710,0.28,271331413,16.822,1612961034,4.71028E+11,3.17112E+11,0.67,213146.5,139990,1.4525E+11,687279482,266028667,43.977,0.260704459
parsec,streamcluster,34,simlarge,75767375108,310.965,229117951,0.3,356242151,18.337,1942718774,5.34987E+11,3.56034E+11,0.67,243652.56,143391,1.62911E+11,899394703,346587737,43.906,0.261126042
parsec,streamcluster,35,simlarge,77361273365,327.989,224496662,0.29,324391069,17.188,1887280219,5.16546E+11,3.6339E+11,0.7,235865.55,141064,1.6519E+11,877572034,316200593,32.569,0.352021861
parsec,streamcluster,36,simlarge,81355870742,297.896,255751066,0.31,407000892,19.114,2129379598,5.98931E+11,3.80597E+11,0.64,273101.89,145080,1.75081E+11,1021497178,394382218,38.731,0.296016111
parsec,streamcluster,37,simlarge,82160477403,327.273,241037305,0.29,349560925,17.597,1986502379,5.50641E+11,3.84995E+11,0.7,251045.5,142882,1.74913E+11,908612559,341331267,46.786,0.245051939
parsec,streamcluster,38,simlarge,85673386218,288.515,274220845,0.32,429173449,19.42,2209933812,6.55222E+11,4.00013E+11,0.61,296946.5,144711,1.84238E+11,1012633006,418072884,50.271,0
parsec,streamcluster,39,simlarge,86635196857,334.877,252787324,0.29,360366293,17.631,2043894429,5.68221E+11,4.04664E+11,0.71,258707.25,142050,1.84267E+11,930142129,349096294,50.324,0
parsec,streamcluster,40,simlarge,88383312990,331.602,252579726,0.29,358185090,17.556,2040185526,5.87234E+11,4.12635E+11,0.7,266534.11,142092,1.8789E+11,931664566,348030791,47.913,0
parsec,streamcluster,64,simlarge,1.5015E+11,302.229,505036485,0.34,774035203,20.797,3721862622,1.09358E+12,6.88626E+11,0.63,496808.94,145496,3.16804E+11,1848104644,751824842,87.294,0
parsec,streamcluster,128,simlarge,3.13401E+11,319.804,1154682276,0.37,1749146684,22.361,7822135386,2.15662E+12,1.41626E+12,0.66,979978.04,147486,6.53433E+11,4083291381,1701076913,135.964,0
parsec,swaptions,1,simsmall,629860399,221.084,22208210,3.53,14344399,12.655,113352518,6321810201,3640136903,0.58,2848.96,135708,1746148394,46785264,13867980,1.005,1
parsec,swaptions,2,simsmall,638208795,219.931,22699114,3.56,14454044,13.008,111112370,6404914169,3667500656,0.57,2901.86,136073,1759101015,50925131,13730419,0.499,2.014028056
parsec,swaptions,3,simsmall,663309352,215.169,23033632,3.47,15433061,13.083,117966148,6832194957,3814635675,0.56,3082.74,135998,1824533020,52244710,15267535,0.434,2.315668203
parsec,swaptions,4,simsmall,646199011,217.506,22400326,3.47,15647150,13.297,117670558,6549852137,3746108552,0.57,2970.95,135848,1792484577,51657805,14765347,0.267,3.764044944
parsec,swaptions,5,simsmall,669915651,217.989,22926858,3.42,14741550,12.736,115747065,6765255805,3791091911,0.56,3073.16,136040,1827619561,51249705,14804963,0.254,3.956692913
parsec,swaptions,6,simsmall,686554783,219.288,23021840,3.35,15356973,13.196,116373672,6849596094,3781721392,0.55,3130.84,136085,1819756517,52309890,14613959,0.208,4.831730769
parsec,swaptions,7,simsmall,721131425,217.016,23809380,3.3,15967269,13.066,122201266,7313361557,3970171422,0.54,3322.95,136052,1925583414,55003729,15033706,0.193,5.207253886
parsec,swaptions,8,simsmall,728323880,217.55,23806498,3.27,16231081,13.27,122313510,7331420534,3969828104,0.54,3347.85,136092,1943256572,55335704,15436790,0.167,6.017964072
parsec,swaptions,9,simsmall,678686540,216.947,22888674,3.37,15645720,13.55,115469024,6874070709,3781681158,0.55,3128.35,136082,1814945628,50393127,15140400,0.161,6.242236025
parsec,swaptions,10,simsmall,752415597,213.966,24845847,3.3,16191296,12.658,127915882,7718388370,4069968115,0.53,3516.52,136129,2013329602,59977925,16253159,0.203,4.950738916
parsec,swaptions,11,simsmall,695768252,212.967,23789997,3.42,16087133,13.277,121164101,7185001476,3836809612,0.53,3267.02,136598,1887271016,53695555,15679980,0.213,4.718309859
parsec,swaptions,12,simsmall,687083372,219.155,23398897,3.41,15761614,13.363,117947410,6902165999,3903191079,0.57,3135.14,135952,1890342986,51255244,14439691,0.188,5.345744681
parsec,swaptions,13,simsmall,741819721,214.897,24292375,3.27,15646671,12.668,123516163,7561454913,4077505521,0.54,3451.98,135608,2000183036,55443868,15397635,0.16,6.28125
parsec,swaptions,14,simsmall,761527647,217.156,24379803,3.2,16508639,13.148,125561453,7712776236,4034076660,0.52,3506.82,136152,1992068909,58271910,16147066,0.218,4.610091743
parsec,swaptions,15,simsmall,789770430,209.93,25500090,3.23,17189757,12.765,134658121,8262183560,4439902162,0.54,3762.07,136163,2193242797,61315852,16300872,0.168,5.982142857
parsec,swaptions,16,simsmall,847250793,210.007,26922757,3.18,16281746,11.715,138985095,8857895692,4511285383,0.51,4034.39,136131,2253797854,63542641,15638977,0.262,3.835877863
parsec,swaptions,18,simsmall,382451922,200.369,15900729,4.16,14308952,16.008,89384287,4207550860,1811960211,0.43,1908.74,135805,943795702,45427842,14259746,0.005,201
parsec,swaptions,19,simsmall,375229247,195.105,15850534,4.22,14626651,16.676,87712956,4234774150,1810999903,0.43,1923.21,135798,923783136,44812015,14223533,0.005,201
parsec,swaptions,20,simsmall,386365761,194.175,15786179,4.09,14985451,16.864,88861621,4349394890,1836793184,0.42,1989.78,135409,935120401,44689457,14709440,0.006,167.5
parsec,swaptions,21,simsmall,383398831,195.696,16117162,4.2,14771292,16.642,88760615,4312085201,1782145747,0.41,1959.15,135824,929158584,46485673,14914130,0.005,201
parsec,swaptions,22,simsmall,382518832,197.564,15905186,4.16,14586553,16.188,90104863,4272726858,1814087060,0.42,1936.18,135762,944987684,45712865,14265227,0.005,201
parsec,swaptions,23,simsmall,397755360,201.262,16236076,4.08,14429843,15.91,90699118,4350752109,1839800655,0.42,1976.31,135749,954014221,44223365,13653204,0.005,201
parsec,swaptions,24,simsmall,614157744,299.021,15724722,2.56,12324958,14.92,82604324,4604727460,2390477859,0.52,2053.9,135406,1273979065,38734130,11688371,0.006,167.5
parsec,swaptions,25,simsmall,408475341,234.129,15468524,3.79,12112554,14.903,81275023,3961888299,1904425760,0.48,1744.66,135940,985311537,36471439,10615395,0.004,251.25
parsec,swaptions,26,simsmall,415367547,235.038,15470164,3.72,11051142,14.286,77357922,3974498377,1921464346,0.48,1767.23,136124,1013955877,37547457,12224112,0.005,201
parsec,swaptions,27,simsmall,411629060,221.78,15302347,3.72,13693661,16.302,83999163,4124643419,1924163653,0.47,1856.03,135585,996572580,38681962,12587953,0.005,201
parsec,swaptions,28,simsmall,385268403,192.865,15708827,4.08,14875470,16.508,90108521,4352436058,1810229274,0.42,1997.6,135711,950353027,45626269,14696894,0.008,125.625
parsec,swaptions,29,simsmall,389112569,199.159,15892930,4.08,14504132,16.512,87840186,4303995217,1842728483,0.43,1953.78,135743,957163122,45339709,14332169,0.006,167.5
parsec,swaptions,30,simsmall,377196155,197.02,15878597,4.21,13883752,16.048,86515142,4223311412,1832705432,0.43,1914.51,135525,933848963,44807474,14071723,0.004,251.25
parsec,swaptions,31,simsmall,393843744,205.739,15982043,4.06,14248259,16.099,88506615,4226225742,1860473245,0.44,1914.29,135777,976428956,45343617,13785099,0.006,167.5
parsec,swaptions,32,simsmall,401113149,202.48,16137289,4.02,15160630,16.348,92736200,4342776159,1819875693,0.42,1981.01,135819,948662486,46285133,14458206,0.005,201
parsec,swaptions,33,simsmall,400802424,203.882,15732395,3.93,15103040,16.679,90549824,4347866702,1790385954,0.41,1965.85,135728,930047867,44885436,14466675,0.004,251.25
parsec,swaptions,34,simsmall,390523954,202.757,16039662,4.11,15054905,16.855,89319298,4196289969,1803060203,0.43,1926.07,135807,934784390,45564526,14303948,0.006,167.5
parsec,swaptions,35,simsmall,385275796,199.093,16014302,4.16,14611193,16.339,89427310,4277432700,1739222349,0.41,1935.15,135765,912503569,45283069,14322457,0.005,201
parsec,swaptions,36,simsmall,379917194,196.594,15965136,4.2,14260970,16.179,88142466,4255284250,1784618349,0.42,1932.5,135770,933667151,45263908,14306643,0.007,143.5714286
parsec,swaptions,37,simsmall,385272185,201.56,15989259,4.15,14575817,16.323,89296941,4186181800,1789993036,0.43,1911.45,135753,930750410,43851786,14606715,0.005,201
parsec,swaptions,38,simsmall,384893959,198.396,15760678,4.09,15466399,17.28,89506856,4229706446,1791078752,0.42,1940.03,136035,934008135,45729081,14435626,0.005,201
parsec,swaptions,39,simsmall,406229342,210.511,15629038,3.85,15363802,17.181,89424628,4221912715,1812145129,0.43,1929.73,135814,945875203,42577028,14178657,0.005,201
parsec,swaptions,40,simsmall,396906016,206.489,15891481,4,14473696,16.121,89779837,4225135358,1822412529,0.43,1922.17,135688,949457353,43288942,14121700,0.006,167.5
parsec,swaptions,64,simsmall,375901056,193.886,15542504,4.13,14839810,16.635,89209322,4269548544,1796877019,0.42,1938.77,135671,927386085,44891876,14831443,0.006,167.5
parsec,swaptions,128,simsmall,390356646,204.853,15599232,4,14043978,15.842,88649317,4229957414,1834610410,0.43,1905.54,135792,952061371,45625357,14132383,0.005,201
parsec,swaptions,1,simmedium,1400944846,242.568,42223833,3.01,15822187,8.34,189722250,12815976527,9147478498,0.71,5775.48,135826,4168154800,65128195,14307312,3.855,1
parsec,swaptions,2,simmedium,1438179832,242.131,41988068,2.92,15820427,8.41,188122673,13132173002,9436568856,0.72,5939.69,136202,4277112848,64449041,15267221,1.928,1.999481328
parsec,swaptions,3,simmedium,1406023933,235.061,42214928,3,16222011,8.718,186081067,13181169972,9233960441,0.7,5981.54,136258,4196639872,66344669,16206140,1.365,2.824175824
parsec,swaptions,4,simmedium,1422369486,233.918,42241000,2.97,16609073,8.826,188174596,13440016833,9429496646,0.7,6080.63,136285,4280468953,64908252,15807767,1.087,3.546458142
parsec,swaptions,5,simmedium,1432486784,230.108,43080636,3.01,16228482,8.469,191628655,13612166886,9396283701,0.69,6225.28,136089,4286486350,69472229,16414139,0.85,4.535294118
parsec,swaptions,6,simmedium,1591290196,271.009,41613390,2.62,13608716,7.638,178173267,13211334620,9845471707,0.75,5871.72,136275,4566891201,54209261,11484137,0.752,5.126329787
parsec,swaptions,7,simmedium,1536112396,229.093,45965676,2.99,16821254,8.35,201445384,14591026032,9805065041,0.67,6705.19,136355,4558530458,74839847,16236269,0.69,5.586956522
parsec,swaptions,8,simmedium,1527526705,229.294,44451827,2.91,17148515,8.558,200377014,14503566178,9639113161,0.66,6661.86,136220,4457541244,72360597,15757404,0.731,5.273597811
parsec,swaptions,9,simmedium,1473617111,232.944,43545049,2.95,16131536,8.44,191132073,13856753903,9491554682,0.68,6326.05,136517,4360019015,67499433,16086966,0.563,6.847246892
parsec,swaptions,10,simmedium,1650927402,230.328,46876262,2.84,18619370,8.788,211875086,15643683468,10196875011,0.65,7167.73,135912,4778510320,79921204,17547375,0.563,6.847246892
parsec,swaptions,11,simmedium,1568338018,224.435,46027860,2.93,17916313,8.651,207097424,15277691999,9825827039,0.64,6987.94,136348,4591873167,78344581,18096257,0.537,7.17877095
parsec,swaptions,12,simmedium,1545064604,227.109,45093649,2.92,17225047,8.425,204459800,14876298591,9964039150,0.67,6803.17,136136,4606668582,75250366,17243222,0.507,7.603550296
parsec,swaptions,13,simmedium,1639898694,224.774,46817838,2.85,18138175,8.357,217039983,15970511534,10235966022,0.64,7295.77,136307,4795241443,85653312,18098125,0.507,7.603550296
parsec,swaptions,14,simmedium,1669356096,223.203,47833953,2.87,18437807,8.229,224064835,16338286385,10394137077,0.64,7479.08,136206,4898368608,86048854,17621014,0.47,8.20212766
parsec,swaptions,15,simmedium,1524719298,225.828,44189910,2.9,18340678,9.101,201521127,14781112692,9702421004,0.66,6751.68,136017,4492685422,69955325,17176058,0.763,5.05242464
parsec,swaptions,16,simmedium,1738779800,229.098,47445600,2.73,18792386,8.55,219786259,16626286765,10446562284,0.63,7589.69,136311,4941760623,83842588,18791029,0.411,9.379562044
parsec,swaptions,18,simmedium,1710721499,221.409,48547146,2.84,18630952,8.072,230809628,16889905454,10506966892,0.62,7726.53,136259,4990267899,91078487,18084584,0.509,7.57367387
parsec,swaptions,19,simmedium,1735471949,221.66,48602397,2.8,18683058,8.21,227550970,17128059243,10503938659,0.61,7829.43,136114,4989409262,87254841,18245430,0.511,7.544031311
parsec,swaptions,20,simmedium,1850040141,213.886,50657630,2.74,19914908,8.475,234990928,18958549378,11047982474,0.58,8649.67,136015,5321581894,94607962,20082774,0.473,8.150105708
parsec,swaptions,21,simmedium,1773688450,219.295,49151084,2.77,20153660,8.94,225432303,17729777147,10824477265,0.61,8088.13,136695,5148548675,86882876,19377016,0.429,8.986013986
parsec,swaptions,22,simmedium,2083225462,218.284,54890245,2.63,21074795,7.644,275708736,20866031249,11946283146,0.57,9543.67,136344,5861288602,118744571,19694066,0.404,9.542079208
parsec,swaptions,23,simmedium,1663116577,223.863,46891316,2.82,18743091,8.8,212989539,16259994437,10316510689,0.63,7429.18,136331,4871334378,77997600,18493308,0.567,6.798941799
parsec,swaptions,24,simmedium,1797119557,222.641,49399110,2.75,19460359,8.512,228628594,17702718348,10814915688,0.61,8071.82,136263,5146165237,86306362,19350617,0.534,7.219101124
parsec,swaptions,25,simmedium,1794721711,216.703,49874380,2.78,19129830,8.216,232837564,18114671379,10816873476,0.6,8281.94,136613,5157085450,90986874,19752739,0.645,5.976744186
parsec,swaptions,26,simmedium,2049075073,217.762,53921721,2.63,21147075,8.456,250094215,20582253475,11780588793,0.57,9409.72,136227,5779952588,100084297,21059751,0.445,8.662921348
parsec,swaptions,27,simmedium,1813286520,217.589,50058469,2.76,20167966,8.426,239355276,18307363293,10810511337,0.59,8333.54,136319,5205193275,91857268,19572393,0.592,6.511824324
parsec,swaptions,28,simmedium,1908289697,207.106,52329901,2.74,22947767,9.368,244946732,20219902051,11250911856,0.56,9214.07,136253,5451645539,98456204,22184155,0.395,9.759493671
parsec,swaptions,29,simmedium,1885928010,217.01,50774946,2.69,14394648,6.626,217255289,19286462195,11060305888,0.57,8690.52,136159,5329817498,80539472,14536104,0.27,14.27777778
parsec,swaptions,30,simmedium,1933418429,209.848,51533783,2.67,17348321,7.886,219986528,20326525035,11161147851,0.55,9213.4,136419,5420426719,80144211,17045673,0.358,10.76815642
parsec,swaptions,31,simmedium,2032731691,206.936,54554071,2.68,23642099,9.125,259104756,21621867011,11810995225,0.55,9823.02,135837,5815564453,105405926,23480946,0.383,10.06527415
parsec,swaptions,32,simmedium,1890842669,213.073,51362739,2.72,23270075,9.645,241271163,19501272499,11144369103,0.57,8874.13,136570,5409241736,91854251,21371424,0.422,9.13507109
parsec,swaptions,33,simmedium,393271886,202.184,15894317,4.04,15081135,16.716,90217544,4305082891,1830209860,0.43,1945.12,135864,951636288,44702699,14622536,0.005,771
parsec,swaptions,34,simmedium,385748920,202.055,15586617,4.04,15005404,16.513,90868957,4185868799,1908505004,0.46,1909.13,135772,976986207,44182338,14398015,0.005,771
parsec,swaptions,35,simmedium,388833745,202.939,15863018,4.08,14870520,16.658,89270116,4220954741,1804182129,0.43,1916.01,135850,936127996,45242060,14105238,0.005,771
parsec,swaptions,36,simmedium,390382765,199.291,16003270,4.1,14892014,16.539,90039355,4302176453,1830699937,0.43,1958.85,135698,952675278,46993073,14833407,0.006,642.5
parsec,swaptions,37,simmedium,380148137,201.949,15825885,4.16,14837519,16.638,89177894,4141588060,1851218633,0.45,1882.4,135675,948143125,45041728,14119195,0.005,771
parsec,swaptions,38,simmedium,383927235,194.599,15748800,4.1,15645503,17.495,89426715,4354044624,1851749487,0.43,1972.91,135855,957466385,45229510,15054042,0.005,771
parsec,swaptions,39,simmedium,392339945,199.149,15655976,3.99,14945328,16.879,88542050,4376245534,1785180057,0.41,1970.08,135742,931617916,46814506,14777369,0.005,771
parsec,swaptions,40,simmedium,398369810,202.057,15490005,3.89,14833508,16.645,89114612,4340276114,1803100236,0.42,1971.58,135716,929808187,45013019,14904657,0.005,771
parsec,swaptions,64,simmedium,386341779,204.584,15768816,4.08,14151961,15.95,88729338,4158042730,1793798492,0.43,1888.43,135420,939618194,43367572,13417893,0.005,771
parsec,swaptions,128,simmedium,412212443,209.469,15501275,3.76,15320148,17.189,89128144,4344477658,1854154865,0.43,1967.89,135423,961753383,44202624,14265801,0.006,642.5
parsec,swaptions,1,simlarge,4377658767,254.168,119742104,2.74,15210957,3.199,475520088,38337811531,31325507720,0.82,17223.48,136443,13808518284,114565304,14409887,15.307,1
parsec,swaptions,2,simlarge,4394737714,266.984,114422724,2.6,15911209,3.54,449494071,37200205542,31271923238,0.84,16460.67,136529,13810176244,100039533,15864760,7.741,1.977393102
parsec,swaptions,3,simlarge,4583907374,246.833,123193112,2.69,18999608,3.831,495913158,40956001993,31943007638,0.78,18570.86,136450,14260029133,136892493,18096074,4.916,3.113710334
parsec,swaptions,4,simlarge,4463516145,247.815,121141305,2.71,16599997,3.495,474917111,39639404029,31638653559,0.8,18011.49,136154,14031779936,124742971,16316157,4.063,3.767413241
parsec,swaptions,5,simlarge,4564090327,244.637,122864877,2.69,19513766,4.006,487066029,41105032286,31989444330,0.78,18656.55,136252,14282715089,130575524,19233036,3.41,4.488856305
parsec,swaptions,6,simlarge,4503107312,244.354,122317984,2.72,18699078,3.848,485882413,40478758861,31698677002,0.78,18428.62,136447,14104313786,129269406,17830857,2.779,5.508096438
parsec,swaptions,7,simlarge,4593035393,243.487,123041795,2.68,20431226,4.096,498823704,41197639716,32115156239,0.78,18863.61,136784,14333730811,135579163,18568323,2.454,6.237571312
parsec,swaptions,8,simlarge,4830706131,242.365,129022358,2.67,20455868,3.903,524050207,43612811940,32995245590,0.76,19931.56,136633,14867451021,154315360,19958659,2.196,6.970400729
parsec,swaptions,9,simlarge,4779385070,241.869,127676881,2.67,21527453,4.202,512283039,43027495907,32748866298,0.76,19760.21,136533,14743396035,147014486,19922754,2.081,7.35559827
parsec,swaptions,10,simlarge,4804978451,239.816,127706288,2.66,21688125,4.08,531588004,43705846486,33051856244,0.76,20036.11,136618,14884945240,150097376,20401641,1.914,7.99738767
parsec,swaptions,11,simlarge,4739216014,239.908,125510602,2.65,21438393,4.258,503521737,43143873305,32673231783,0.76,19754.28,136727,14671348474,137517369,21364740,2.227,6.87337225
parsec,swaptions,12,simlarge,4854656627,236.203,129103404,2.66,22596602,4.347,519874365,44807490864,33124383401,0.74,20552.88,136370,14958425955,145690777,21281732,1.685,9.084272997
parsec,swaptions,13,simlarge,4725434342,237.83,125803248,2.66,20637122,4.135,499112601,43478785953,32647307282,0.75,19868.92,136748,14647770729,133788565,20800619,1.836,8.337145969
parsec,swaptions,14,simlarge,4749797717,248.201,123855798,2.61,19509154,3.982,489944557,42446948135,32489722268,0.77,19136.9,136734,14621473686,126983211,18865184,1.33,11.50902256
parsec,swaptions,15,simlarge,4841619414,236.88,125258812,2.59,20466432,4.224,484546418,44761403202,33055363645,0.74,20439.1,136714,14925801755,120150162,19520621,1.508,10.1505305
parsec,swaptions,16,simlarge,5309315285,234.176,133940949,2.52,22010239,3.852,571368635,49313712889,34963292313,0.71,22672.37,136633,16046308775,172406784,23053744,1.27,12.05275591
parsec,swaptions,18,simlarge,4871646396,236.241,126453570,2.6,23551273,4.722,498747843,44834767737,33188264367,0.74,20621.51,136869,14984312482,128988786,22365147,1.293,11.8383604
parsec,swaptions,19,simlarge,4743015762,234.962,126936767,2.68,24401781,4.79,509396831,43934800650,32641978585,0.74,20186.33,136890,14684127845,136018317,23809281,1.492,10.25938338
parsec,swaptions,20,simlarge,4977312265,231.749,128971668,2.59,22189853,4.369,507861355,46785699714,33576420426,0.72,21477.21,136661,15249592297,133620586,20776652,1.396,10.96489971
parsec,swaptions,21,simlarge,5460129284,227.988,139861526,2.56,29170340,4.883,597393640,52084241457,35633392317,0.68,23949.21,136967,16509083354,193702456,28148593,1.344,11.3891369
parsec,swaptions,22,simlarge,4989994754,234.548,129851812,2.6,22767955,4.213,540364731,46393424586,33725108801,0.73,21274.92,136349,15293732619,157048659,21971668,1.261,12.13877875
parsec,swaptions,23,simlarge,5467237958,226.527,138464690,2.53,28816047,4.949,582263481,52477387703,35574348877,0.68,24135.04,136771,16441016246,175565202,28120944,1.23,12.44471545
parsec,swaptions,24,simlarge,5553987225,225.103,138184616,2.49,29671401,5.171,573830032,53819516125,35936411246,0.67,24673.1,136744,16685225077,169001354,28306720,1.238,12.36429725
parsec,swaptions,25,simlarge,5516578442,224.225,140834795,2.55,28168000,4.848,581039005,53831957222,35737757128,0.66,24602.89,136641,16596318069,177705391,28522442,1.442,10.61511789
parsec,swaptions,26,simlarge,4791138121,232.23,127341899,2.66,25415174,5.069,501433005,45117530189,32768192355,0.73,20631.05,136492,14792988998,125930444,23570839,1.471,10.40584636
parsec,swaptions,27,simlarge,6936177173,218.446,162763321,2.35,33696585,4.426,761279347,69015948501,41434299880,0.6,31752.29,137001,20101941069,280375721,33164909,1.811,8.452236334
parsec,swaptions,28,simlarge,5025166394,227.789,131221566,2.61,26223137,4.936,531212913,48036170506,33739847757,0.7,22060.62,136621,15357128468,143358100,27276413,1.591,9.620993086
parsec,swaptions,29,simlarge,5420593300,222.336,138174216,2.55,28517735,5.059,563743026,53295615069,35299882936,0.66,24380.15,137379,16323400349,166085158,28394222,1.852,8.26511879
parsec,swaptions,30,simlarge,5760366389,221.847,141940527,2.46,32901534,5.451,603544705,56603522089,36717380437,0.65,25965.44,136959,17201280581,186271079,30953399,1.098,13.94080146
parsec,swaptions,31,simlarge,5704971400,223.393,141620946,2.48,31420292,5.238,599885344,55594370835,36396101636,0.65,25537.77,136873,17048125587,182253643,29968352,1.221,12.53644554
parsec,swaptions,32,simlarge,5153324777,221.401,132221294,2.57,30433328,5.98,508937652,51033121026,34284925655,0.67,23275.95,136608,15647835377,129546928,28598795,1.165,13.13905579
parsec,swaptions,33,simlarge,5571018895,218.369,138873126,2.49,30631607,5.605,546478634,56051341387,35623262229,0.64,25511.94,136119,16562712395,148825375,29659018,0.879,17.41410694
parsec,swaptions,34,simlarge,5750674956,222.585,141450239,2.46,30784843,5.275,583614309,56930301964,36603756185,0.64,25835.9,137236,17198767002,172671491,30794214,0.893,17.14109742
parsec,swaptions,35,simlarge,5963680666,220.04,146223483,2.45,33816652,5.606,603225756,59316899421,37461808382,0.63,27102.76,136417,17638920853,183912996,34095117,1.37,11.1729927
parsec,swaptions,36,simlarge,6373564074,213.881,153751560,2.41,39148091,5.984,654255984,65316722849,39246225780,0.6,29799.57,136976,18786358639,207814014,38359471,1.2,12.75583333
parsec,swaptions,37,simlarge,5445361953,220.07,139020701,2.55,30872169,5.592,552043397,54107114009,35226505166,0.65,24743.78,137139,16375206535,153270880,30088889,1.25,12.2456
parsec,swaptions,38,simlarge,6923314016,212.782,166553771,2.41,37169917,4.932,753591760,71376781534,41319221847,0.58,32537.17,137184,20063403436,269878517,37322311,1.512,10.12367725
parsec,swaptions,39,simlarge,5664564702,223.66,140810906,2.49,29707828,5.104,582082003,55237473744,36383725874,0.66,25326.64,136684,16944489039,174958533,28492738,1.545,9.907443366
parsec,swaptions,40,simlarge,5285666953,216.932,135684809,2.57,32099624,5.912,542942121,53197415374,34663347741,0.65,24365.56,136730,16009963041,144914214,31903601,1.288,11.88431677
parsec,swaptions,64,simlarge,6273866859,199.699,151780430,2.42,39268201,6.353,618098815,69145207930,38585211643,0.56,31416.64,136625,18399228166,187298027,39035506,1.419,10.78717407
parsec,swaptions,128,simlarge,382303185,198.185,15641770,4.09,14446044,16.6,87023722,4246321982,1826325151,0.43,1929.02,135713,938881068,46221460,14556106,0.005,3061.4
parsec,vips,1,simsmall,817200354,242.45,17671534,2.16,18736590,15.399,121674817,7469868304,5760963004,0.77,3370.59,141204,1986836672,48920805,17902465,1.33,1
parsec,vips,2,simsmall,817090983,244.76,17596070,2.15,17273294,14.415,119826887,7375082163,5671998795,0.77,3338.33,140430,1987563233,47851074,17009830,0.732,1.816939891
parsec,vips,3,simsmall,835643680,245.687,18020701,2.16,18093428,15.046,120253596,7478878405,5701976509,0.76,3401.26,141086,2009143842,49401881,17632397,0.531,2.504708098
